x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004
0.00040000000554119946,0.0004000001111121723,0.0004000001110654087,0.00039999756677180746,0.0003999975667790748,0.0003999975761639171,0.00039999753152914586,0.0003999976716324966,0.00039999767163241827,0.0003999976762652216
0.00040000001713246756,0.00040000034353998587,0.00040000034339628566,0.0003999924768515555,0.00039999247687409685,0.0003999925075360566,0.0003999923678870076,0.00039999280106392066,0.0003999928010635317,0.00039999281970172864
0.00040000003178976306,0.0004000006374471906,0.00040000063718208907,0.00039998604057212434,0.0003999860406140751,0.00039998610036730097,0.0003999858383852528,0.0003999866421579993,0.00039998664215702256,0.0003999866842366398
0.00040000004990167667,0.00040000100062582424,0.00040000100021150896,0.0003999780872975404,0.0003999780873635395,0.00039997818455324215,0.0003999777699164323,0.00039997903163235804,0.00039997903163052227,0.00039997910657931494
0.0004000000726312547,0.000400001456397371,0.00040000145579600997,0.0003999681063170298,0.0003999681064132243,0.0003999682509740808,0.0003999676443726762,0.000399969480785442,0.00039996948078249364,0.00039996959800347147
0.0004000001020813594,0.0004000020469285769,0.00040000204608422194,0.00039995517423129217,0.00039995517436655637,0.00039995537910710163,0.00039995452498024005,0.00039995710601211195,0.0003999571060078291,0.0003999572748592503
0.0004000001412706467,0.0004000028327497589,0.00040000283158045586,0.0003999379654965304,0.0003999379656836538,0.0003999382475378512,0.0003999370669962491,0.00039994063889335624,0.0003999406388875623,0.0003999408686634162
0.00040000019347594573,0.0004000038795681423,0.00040000387796370685,0.00039991504119508964,0.00039991504145111184,0.0003999154218312013,0.00039991381066184874,0.00039991870252233764,0.0003999187025149055,0.00039991900243939395
0.00040000026349205437,0.0004000052835293836,0.0004000052813383237,0.0003998842958336416,0.0003998842961818213,0.0003998848030528832,0.00039988261998779646,0.0003998892821432169,0.0003998892821340916,0.00039988966132927856
0.0004000003584918479,0.00040000718846454044,0.00040000718547356887,0.0003998425796563366,0.0003998425801292366,0.00039984325125926886,0.00039984029959689823,0.0003998493637416423,0.0003998493637308768,0.00039984983116600264
0.0004000004870301413,0.00040000976591546197,0.0004000097618375909,0.000399786136103384,0.0003997861367446638,0.000399787021593238,0.0003997830385183012,0.00039979535265128945,0.0003997953526390654,0.00039979591710109465
0.0004000006602210459,0.00040001323874326946,0.00040001323319576154,0.00039971008490595245,0.0003997100857736879,0.0003997112489894302,0.00039970588579473756,0.00039972257892549677,0.0003997225789121629,0.0003997232489512631
0.00040000089522818755,0.0004000179511146353,0.0004000179435668862,0.00039960688988653745,0.000399606891061067,0.00039960842074797436,0.0003996011960875053,0.0003996238311689633,0.00039962383115512676,0.0003996246149558304
0.0004000012152991725,0.00040002436919331466,0.00040002435891443844,0.00039946634527903194,0.0003994663468708425,0.0003994683628967014,0.00039945861579403924,0.00039948934343257556,0.000399489343419193,0.0003994902486709737
0.0004000016467086663,0.00040003301984272045,0.000400033005875471,0.0003992769189887033,0.0003992769211423469,0.00039927957926516437,0.0003992664457660665,0.00039930808056179147,0.0003993080805502146,0.0003993091143832679
0.0004000022308283286,0.00040004473265498194,0.00040004471368568873,0.0003990204590005869,0.00039902046191423016,0.00039902397437890355,0.00039900627103815804,0.0003990626726368567,0.0003990626726290589,0.00039906384129351934
0.0004000030277474456,0.00040006071255619915,0.0004000606867535088,0.0003986706217880629,0.00039867062573765077,0.0003986752867353423,0.0003986513665260247,0.00039872791065452773,0.0003987279106533841,0.0003987292191230757
0.0004000041040299598,0.0004000822943088661,0.0004000822592679582,0.00039819825013136104,0.00039819825547887194,0.0003982044498454355,0.00039817215284370413,0.0003982758922885292,0.0003982758922979123,0.00039827734413525333
0.00040000555829281,0.0004001114554186898,0.00040011140788512545,0.0003975601853719984,0.0003975601926066533,0.00039756843924300915,0.00039752484679490444,0.00039766531487518117,0.00039766531490043847,0.00039766691158094785
0.0004000075395054923,0.0004001511830794043,0.0004001511185153095,0.00039669132188697336,0.0003966913316896456,0.00039670235143495977,0.0003966434019261321,0.00039683386894100614,0.0003968338689897061,0.0003968356088470875
0.00040001022608820714,0.00040020505500702795,0.00040020496733735755,0.0003955137283141695,0.00039551374159472937,0.00039552849659124835,0.00039544876312036184,0.0003957069660644301,0.0003957069661467938,0.0003957088437627982
0.00040001385029954964,0.0004002777283782703,0.00040027760952698665,0.0003939259352422647,0.00039392595320868255,0.00039394571974124277,0.00039383800012962817,0.00039418749327048,0.00039418749340017916,0.00039418949847564263
0.00040001877128396874,0.00040037640419520045,0.00040037624299224626,0.00039177092107450746,0.0003917709453983072,0.00039179748829566095,0.00039165182857887345,0.0003921252190232833,0.00039212521921935025,0.0003921273338726351
0.0004000254758659394,0.00040051084182425156,0.000400510622906303,0.000388835534617424,0.00038883556761607515,0.0003888713325063579,0.000388673980805473,0.00038931650534963487,0.00038931650563855925,0.0003893187014376102
0.0004000345144212041,0.00040069207221559984,0.00040069177547987276,0.0003848800995097811,0.0003848801442631275,0.0003849283802121286,0.0003846611573130164,0.000385532970927002,0.000385532971344065,0.0003855352074168133
0.00040004675372430854,0.00040093746188104993,0.00040093705976395445,0.00037953891281377683,0.00037953897369122765,0.0003796042883783814,0.00037924165948262795,0.0003804281603632182,0.0003804281609585667,0.00038043037538959513
0.0004000634528704086,0.0004012722181623267,0.00040127167227545533,0.0003723239932358126,0.00037232407682264774,0.00037241340960509565,0.00037191763827341213,0.00037354750336596936,0.0003735475042154144,0.00037354959874277637
0.000400086006697953,0.0004017242429427798,0.0004017235029238447,0.0003629357600247979,0.0003629358757757271,0.0003630591804244307,0.00036237719144292677,0.00036463487495102067,0.0003646348761639341,0.0003646367049611936
0.0004001164817738774,0.00040233483934813355,0.00040233383712676526,0.00035094665865715636,0.0003509468208671851,0.0003511191248241177,0.0003501726299236646,0.00035333595920243756,0.0003533359609457164,0.0003533372965290565
0.0004001579998915682,0.00040316631882449507,0.0004031649596681117,0.0003425515750138636,0.0003425518057895796,0.0003427962772645257,0.0003414670472956927,0.0003459607783134768,0.0003459607808517789,0.0003459612577046185
0.00040021430000991093,0.00040429327282102766,0.0004042914301628381,0.00035569206213329494,0.00035569239300181686,0.00035604195170632364,0.00035416026418364437,0.0003605794526826836,0.0003605794564067362,0.00036057853118561157
0.000400290249220562,0.00040581281867386153,0.00040581032455497826,0.00041614492579416986,0.0004161454026155,0.0004166478148867859,0.0004139528833856652,0.00042314759447228354,0.0004231475999668247,0.000423144450081343
0.0004003933731209018,0.0004078751951304499,0.00040787181737072403,0.0005228448788399806,0.0005228455757642476,0.0005235780773489972,0.0005196052305187729,0.0005329312020317311,0.0005329312102497802,0.0005329244866670675
0.0004005338709965338,0.0004106840505641046,0.0004106794679033135,0.0006746953852719167,0.0006746964158920217,0.0006757775447049317,0.0006697190394281628,0.0006892253584392055,0.000689225370832445,0.0006892130111744335
0.00040072327100666597,0.00041446777872367687,0.0004144615652298894,0.0008706568955741882,0.0008706584164747881,0.000872251999844343,0.0008628651844289405,0.0008913456973423425,0.0008913457158865124,0.0008913249072985997
0.000400979722333704,0.00041957285618462325,0.00041956440966404464,0.0011098545158224882,0.0011098567463152856,0.001112193316388793,0.0010974904201279255,0.0011387982136066691,0.0011387982409994783,0.001138765136148819
0.0004013295678332674,0.00042645389000898896,0.0004264423056674854,0.0013920938177866605,0.0013920970496326356,0.0013954860445322703,0.001372383095689533,0.0014315576459007142,0.001431557685588851,0.001431507365768096
0.00040180196544413287,0.0004353670533605602,0.0004353510314875646,0.0017175125443271223,0.0017175171274948831,0.0017223336195924769,0.0016867029175327076,0.0017694970104493923,0.0017694970664341532,0.001769423824131995
0.0004024400760585527,0.0004466667448363806,0.0004466443079064113,0.0020863021606536735,0.0020863085011214462,0.002092994255862383,0.002039612279874956,0.0021522100864307544,0.0021522101632338343,0.0021521075579494205
0.0004033090100023415,0.00045404308313209545,0.00045401108183959195,0.002498096362759069,0.0024981049212096443,0.0025071686677396463,0.002430340572497461,0.0025746070535524195,0.0025746071565218714,0.002574467562388922
0.00040448670496121946,0.00043942613016324165,0.00043937984745942365,0.0029255449245291112,0.002925556327942297,0.002937686097404807,0.0028582548061018985,0.002997004602782172,0.002997004740333529,0.002996816064460235
0.00040607463902183363,0.0003768605546413123,0.0003767927824072365,0.0033546928165783777,0.003354707992283949,0.0033709137326778673,0.0033227288332053112,0.00337971966618596,0.00337971985327762,0.003379460432395886
0.0004082298477309372,0.00026708089179110347,0.00026697960139151187,0.0037809480936704548,0.003780968278239326,0.0038025945869634885,0.0038230824833156325,0.0037176631212918324,0.0037176633837550724,0.0037172954681979516
0.00041116550210973276,0.00011079278225549656,0.000110639142718524,0.004204298430962516,0.004204325176550942,0.00423305699247643,0.004358731540131907,0.004010429739152025,0.004010430117598368,0.004009893694568369
0.00041512130209747454,-9.131864619831069e-5,-9.155086122513838e-5,0.0046248060091858886,0.0046248412352911964,0.004662743042363487,0.004929222884483631,0.004257893662494549,0.004257894214280925,0.004257103748960804
0.0004204629906972213,-0.0003387583387776945,-0.00033910592202809805,0.00504265873437932,0.005042704988093882,0.005092426899140035,0.005534126518429536,0.0044600313545967475,0.004460032162626443,0.004458862761085882
0.000427678618245622,-0.0006314999470198963,-0.0006320110795768373,0.005457832324338982,0.005457893265361239,0.0055228822787389,0.006173198067123462,0.004616350969519922,0.004616352148557889,0.004614629405204103
0.0004370678549644818,-0.0009694156867776202,-0.0009701468902686492,0.005870305433044121,0.00587038619959608,0.005954550261951817,0.006846263985409445,0.0047261700334168336,0.004726171726206528,0.004723677952354031
0.00044905840630449456,-0.0013520985936492336,-0.0013531133755639575,0.006279735631916337,0.0062798439372831975,0.006387757188967004,0.00755308533130387,0.004788785680796548,0.004788788060648603,0.004785259429583352
0.0004574556297171873,-0.0017744576433111174,-0.001775828890103415,0.006693230958779566,0.006693378807533713,0.006818242529632326,0.008292320401526328,0.004803466165394357,0.004803469439492288,0.004798595247156533
0.0004443182651953334,-0.0021968049867048477,-0.002198649243118656,0.007129839599222551,0.007130044086397256,0.007232368705084174,0.009039956362846251,0.0047961715024815365,0.004796175942434132,0.00478955503455759
0.00038386995284339854,-0.0025794478356926756,-0.0025819842618343388,0.0076093687287515695,0.007609654331785064,0.00760295707677872,0.009788448011880224,0.004784980081588723,0.004784986079209075,0.004776045811352056
0.0002771768608695208,-0.0029172807415639513,-0.00292092612262791,0.008129884541012008,0.008130290672243998,0.007929693104717578,0.01053589516130276,0.0047762107641294415,0.004776218840002479,0.004764206976610299
0.00012533675477203522,-0.0032098758883621786,-0.003215383047886607,0.00868997772117525,0.008690563375325864,0.00821281264963498,0.011282345005781225,0.00476951845043849,0.004769529259690135,0.004753511100127577
-7.060947429100172e-5,-0.0034570815286722473,-0.003465647401396359,0.009288246440007851,0.009289090711707993,0.008452493794235651,0.012028134821401724,0.004764657352272116,0.004764671700512742,0.0047435083376788836
-0.0003097849711930323,-0.003658834201832456,-0.0036724401509815206,0.009923269771092057,0.00992447883157048,0.00864858242109188,0.012773909603473884,0.004761189439682732,0.004761208372429988,0.004733441494216821
-0.0005919930312303387,-0.003814591834146782,-0.003836399235489096,0.010593973409109964,0.010595680809643702,0.008800222289038605,0.013520311184640373,0.0047587930416628675,0.004758817962104888,0.004722540448741302
-0.0009173695547021652,-0.003923628024306984,-0.003957943410917764,0.011299330427106888,0.011301689997057968,0.008906377419414808,0.01426766966941121,0.004757267799387845,0.004757300513753321,0.00471032600389988
-0.0012861042125467956,-0.003985193038497584,-0.00403742300578888,0.012037877014759273,0.012041061774180843,0.008965948507241164,0.015016018144901172,0.0047564521813426314,0.004756495099845889,0.004696212619573278
-0.0016978289360578297,-0.003998507419751823,-0.004075017123191484,0.012805835035143388,0.012810052384948327,0.008977856043241155,0.015763429444669637,0.004756260407419335,0.0047563168617201675,0.004686242142636083
-0.002125188278898241,-0.003989439263168458,-0.004070750712594925,0.013573526129040928,0.013579133060993521,0.008967807444717832,0.016502315083526706,0.004756673112088154,0.004756747542122769,0.004698211221824699
-0.0025542177943069433,-0.003975892752341279,-0.004024560107433529,0.014311172937355607,0.014318821587087078,0.008953592108063553,0.017208578650870665,0.00475771733545428,0.004757815627441081,0.00475783117972271
-0.002980315793477292,-0.003964004231676036,-0.003936222592675655,0.01501472658469869,0.01502552938745091,0.008941244130600224,0.01788070191801312,0.004759488418869305,0.004759618705810462,0.0048640249060528835
-0.0034034598994563403,-0.00395324301856099,-0.0038053470920798166,0.01568239543219679,0.015698096499989433,0.008930169666698526,0.018518129009259632,0.004762159248873391,0.004762332764686887,0.005015695424663669
-0.0038237005194398056,-0.003943155553299348,-0.003631478983200866,0.016312838181011275,0.016335902156530063,0.008919879778200088,0.01912026656423657,0.00476594273288854,0.004766174320000953,0.0052118089201127
-0.004241205344175908,-0.003932978456994168,-0.003413935154961369,0.01690460159422623,0.01693859525384442,0.008909587510705634,0.019686127810272222,0.00477118094186109,0.004771491418172465,0.005451511719497811
-0.004655914362934957,-0.003921931190044442,-0.0031519426752803737,0.017455999337671804,0.017505855482125292,0.008898505458343045,0.020214157179515867,0.004778346162883497,0.004778766185104009,0.005734651984175572
-0.005067759382188721,-0.003909521308987417,-0.0028451597804271572,0.017965685837786283,0.018037380073121497,0.008886143656204564,0.02070277934775492,0.004787728230799321,0.004788300741474251,0.0060614094287221145
-0.00547631829112725,-0.0038951413379485714,-0.0024936131278422303,0.018432203301200004,0.018532767962818834,0.008871906216820281,0.02115037055687948,0.004799746056393903,0.004800534071765768,0.006432021459601108
-0.005888576762430621,-0.0038847978296119613,-0.0021023073635546155,0.018860693433689093,0.018991506241821176,0.008861823689815349,0.021554847221106534,0.0048081970407077785,0.004809295263434729,0.006846174806476239
-0.006323455360998657,-0.003896240796662364,-0.0017114316162430648,0.019288903007811595,0.01941308197413134,0.008873681041225727,0.02193653429860702,0.00479513291522335,0.0047966776316561354,0.007276692762135681
-0.006800583467035957,-0.003955097712346523,-0.001361347657942031,0.019754479322756313,0.019796946221445674,0.00893317857784391,0.02231445231063744,0.004734772063770565,0.0047369754992566526,0.007709940848382819
-0.007317643880355069,-0.0040601011344029,-0.0010575495349799972,0.02026230972636107,0.020142388385172467,0.009039222293038425,0.02269561841767225,0.004628178320047347,0.00463142656562002,0.008141661675762777
-0.007872723729119816,-0.004209829558419787,-0.0008007371710193694,0.020810660021192567,0.020448596323191272,0.009190692142214131,0.023079645576901776,0.0044764475057385966,0.004481427636374719,0.008572184773453903
-0.008463900080526566,-0.00440283497895456,-0.0005913164928743461,0.02139794360006788,0.020714736411573207,0.009386529073898036,0.023466478472583104,0.004280618724737326,0.004288406588890581,0.009001954894050543
-0.009089047390062194,-0.004637551057407084,-0.00042962239355652396,0.022022240690997966,0.020939588547892525,0.009625842361726597,0.02385606167398934,0.00404156684584045,0.004053915543392341,0.009431751986575641
-0.009746365807958748,-0.0049127771405127795,-0.00031627927295449124,0.02268205950059049,0.021121574661312047,0.009908436378768181,0.024248566403721007,0.0037594870353285137,0.0037791659713144153,0.009862361054622787
-0.010434513736386304,-0.005227702077265179,-0.0002517013340236031,0.02337637847527174,0.02125923621709874,0.010234454398547739,0.0246440477971949,0.0034342423778183457,0.003464998805224174,0.010294238260017012
-0.011152071516881492,-0.005581545773353384,-0.00023617891096853197,0.024104198752296538,0.02135114136198,0.010604097004833616,0.02504250516880913,0.0030656422943767902,0.003112253348316578,0.01072773548483946
-0.011897639319641549,-0.005973640004747812,-0.00026388733468646564,0.024863602310281657,0.021395968913500853,0.011017015788147668,0.025439164938051793,0.0026540541093681585,0.0027217037645264524,0.011158635410936089
-0.012670016339655615,-0.0064034789238663565,-0.0002920440025095734,0.02563062486648091,0.021419122691929467,0.011445941323030907,0.025819637447457317,0.002226834429401509,0.0022939879330326754,0.01157336131709283
-0.013467994121867487,-0.006870597344229518,-0.0002780438068068052,0.02639790301048341,0.021438686564161938,0.011877072204431995,0.026156500404268944,0.00179795136785654,0.0018297387973049153,0.011944843799296188
-0.014290186524684459,-0.00737454374396981,-0.00021655393185204737,0.027163387290480318,0.021460914807793215,0.012305973517320217,0.0264494939272952,0.0013720093682732558,0.0013296475787590173,0.012273001139847682
-0.015135256250018292,-0.007914983947996982,-0.00010852042990836143,0.02792677900576509,0.021485344504967235,0.012732790433139945,0.026698878070134095,0.0009490329343925428,0.0007943137327807121,0.012558467213716274
-0.01600201341177683,-0.008491679486665613,4.492808556852721e-5,0.028688081341900932,0.02151166301237537,0.013157759988760861,0.02690485880246036,0.0005289743379850212,0.00022420717777872222,0.012801930436639547
-0.016889006699279507,-0.009104394980347694,0.0002421311010818159,0.02944745630307141,0.021539375683015435,0.01358134619564042,0.027067320125571642,0.00011167070773767111,-0.00038021736929984745,0.013004117747139719
-0.017794749526447107,-0.009752871835425546,0.00048155892179572074,0.030204910831295215,0.021568114560944963,0.014003917227200827,0.027185461777906327,-0.00030280876700589495,-0.0010186870474592454,0.013165480714435098
-0.018717976641489338,-0.01043656414160051,0.0007620605651519625,0.03096038076174456,0.021597639211247067,0.014425720157849056,0.027258305905181884,-0.0007143831224253445,-0.0016910058503551305,0.01328626234499668
-0.019657210133451078,-0.011154394535557543,0.0010824387391201692,0.03171331304949662,0.021627735886502096,0.014846974075127794,0.027284817890514054,-0.0011226072560191654,-0.002396913984333342,0.013366652953476712
-0.020610857149706712,-0.011902669367043785,0.0014415725046063922,0.03247001305483917,0.02165824706496557,0.015267838117822223,0.027264037442087437,-0.001534428033252488,-0.003135051439545911,0.013406791342589697
-0.02157749677190205,-0.012651026032814372,0.0018385433272956535,0.03324675635949031,0.021689070885827586,0.01568841298251438,0.027222039524842503,-0.001968724400804963,-0.0038813172006374793,0.01340679911064125
-0.02255568384596657,-0.013369126202771175,0.002272446964623533,0.034053378846887965,0.0217201290922058,0.016108774256621265,0.02717656463791416,-0.0024450793393910714,-0.00462801698456896,0.013366834771224384
-0.02354374861567383,-0.014053329148078107,0.002742276738490641,0.03488680314734658,0.021751356376487535,0.01652898351903376,0.02713371761497169,-0.002961094391155661,-0.005373091797632393,0.013287110529375269
-0.02454007818694012,-0.014702566049870806,0.0032471024539481113,0.035744858327671054,0.021782709641276723,0.016949080404627642,0.02709309969787863,-0.003514796807964655,-0.006116421875076616,0.013167840151280407
-0.025543238080728635,-0.015316228849720772,0.003786140089742818,0.03662540818145765,0.021814159974398194,0.017369091114893955,0.027054424667648822,-0.004104252802480221,-0.006858155569635137,0.013009187760904326
-0.02655146969307905,-0.015893823518222154,0.004358541240561129,0.037526096348466716,0.02184568159288317,0.017789038740670126,0.02701721936573412,-0.004727427792452926,-0.007598659212543058,0.012811240860441312
-0.027562936780384857,-0.016434476404235804,0.004963722880746508,0.038444928262087924,0.0218772571155204,0.018208938680314344,0.026981134231543805,-0.005382889334435367,-0.008338236463875832,0.012573735325093816
-0.028576039314978423,-0.016937089351448456,0.00560142479158695,0.039380450428006634,0.021908875357348118,0.0186288008041806,0.026945936238613463,-0.006069833310592845,-0.009077098269190731,0.012296139122260743
-0.029588887119715062,-0.0173999374411699,0.006271676501569808,0.04033123332116849,0.021940525185835398,0.019048634935318234,0.026911392622412607,-0.006787786094967931,-0.009815448396038092,0.011977405881631372
-0.03059962694637213,-0.017821692182131192,0.006974270153988235,0.0412958463163084,0.02197219171918034,0.019468454259863373,0.02687719459137346,-0.007536153039039651,-0.010553531350967114,0.011616810089071618
